"siteID","date","lai_mean","lai_median","lai_sd","n_pixels"
"TALL",2017-10-24,3.39504132231405,3.9,0.828336811495322,121
"TALL",2017-11-01,1.99504132231405,2.1,0.982501165365672,121
"TALL",2017-11-09,2.22479338842975,2.5,0.650548613573643,121
"TALL",2017-11-17,1.89090909090909,2.1,0.534322000295702,121
"TALL",2017-11-25,1.86363636363636,2.2,0.600694043031337,121
"TALL",2017-12-03,1.31239669421488,1.3,0.699829770722124,121
"TALL",2017-12-11,1.70578512396694,2,0.55321748596448,121
"TALL",2017-12-19,1.31404958677686,1.4,0.688997555042102,121
"TALL",2017-12-27,1.6495867768595,2,0.581968493841111,121
"TALL",2018-01-01,1.59256198347107,1.9,0.553348185933624,121
"TALL",2018-01-09,1.64214876033058,2,0.58134213479323,121
"TALL",2018-01-17,1.66198347107438,1.9,0.531704209491692,121
"TALL",2018-01-25,1.64214876033058,2,0.588040824279474,121
"TALL",2018-02-02,1.86528925619835,2.2,0.667047067779785,121
"TALL",2018-02-10,0.0256198347107438,0,0.0438347761863316,121
"TALL",2018-02-18,2.18677685950413,2.5,0.876730873639904,121
"TALL",2018-02-26,2.53553719008264,3,0.931294753209408,121
"TALL",2018-03-06,2.71157024793388,3.3,1.04532212600109,121
"TALL",2018-03-14,1.78181818181818,1.6,0.717635004720366,121
"TALL",2018-03-22,1.88099173553719,1.9,0.693098604046444,121
"TALL",2018-03-30,2.4297520661157,2.6,0.883142554376054,121
"TALL",2018-04-07,4.03140495867769,4.9,1.67431742599043,121
"TALL",2018-04-15,5.08264462809917,5.6,1.18121954535347,121
"TALL",2018-04-23,5.53553719008265,5.7,0.864085210317076,121
"TALL",2018-05-01,5.83553719008265,6.2,0.783566579189056,121
"TALL",2018-05-09,6.14793388429752,6.5,0.70841362371072,121
"TALL",2018-05-17,6.00743801652893,6.2,0.72136043802159,121
"TALL",2018-05-25,4.53719008264463,4.4,1.63784066336365,121
"TALL",2018-06-02,6.29256198347107,6.5,0.518196437858624,121
"TALL",2018-06-10,5.89917355371901,6.6,1.30438337077771,121
"TALL",2018-06-18,4.91404958677686,5.6,1.60334576147941,121
"TALL",2018-06-26,4.90495867768595,5.5,1.83797221776561,121
"TALL",2018-07-04,4.6,5.3,2.04283300019034,121
"TALL",2018-07-12,3.88429752066116,4.1,2.09133164373256,121
"TALL",2018-07-20,5.7504132231405,6.2,1.39117000919742,121
"TALL",2018-07-28,5.86942148760331,6.1,1.03793408390631,121
"TALL",2018-08-05,5.51322314049587,6,1.17501362749263,121
"TALL",2018-08-13,5.85619834710744,6.1,0.536950115930004,121
"TALL",2018-08-21,5.30495867768595,5.9,1.51892786967592,121
"TALL",2018-08-29,3.83305785123967,4.5,2.16353832219939,121
"TALL",2018-09-06,2.85537190082645,1.5,2.367591969816,121
"TALL",2018-09-14,4.97520661157025,5,0.542107152958948,121
"TALL",2018-09-22,2.16198347107438,1,2.10258793705706,121
"TALL",2018-09-30,4.13305785123967,4.1,0.796595718223498,121
"TALL",2018-10-08,3.93140495867769,4.1,0.850297306618028,121
"TALL",2018-10-16,3.37520661157025,3.8,0.897801109353248,121
"TALL",2018-10-24,3.31735537190083,3.8,0.942751088212084,121
"TALL",2018-11-01,3.0396694214876,3.3,0.919100950099514,121
"TALL",2018-11-09,2.07190082644628,2.3,0.528555128076512,121
"TALL",2018-11-17,1.84793388429752,2.1,0.548953424489686,121
"TALL",2018-11-25,1.85950413223141,2.2,0.563556934774813,121
"TALL",2018-12-03,1.72231404958678,1.9,0.520814682861666,121
"TALL",2018-12-11,1.16528925619835,1.2,0.719572876063948,121
"TALL",2018-12-19,1.95867768595041,2.4,0.740458126374882,121
"TALL",2018-12-27,0.0867768595041322,0.1,0.0546841670570355,121
"TALL",2019-01-01,1.79421487603306,2,0.684141496166443,121
"TALL",2019-01-09,1.89173553719008,2.3,0.656453448065119,121
"TALL",2019-01-17,2.17768595041322,2.7,1.20467752277707,121
"TALL",2019-01-25,1.94462809917355,2.3,0.670068455858944,121
"TALL",2019-02-02,1.82314049586777,2.2,0.703652415446068,121
"TALL",2019-02-10,1.22231404958678,1.3,0.724394874280801,121
"TALL",2019-02-18,2.36859504132231,2.9,1.03690509513096,121
"TALL",2019-02-26,1.4396694214876,1.6,0.47792595989389,121
"TALL",2019-03-06,1.60082644628099,1.5,0.855910418576675,121
"TALL",2019-03-14,2.21735537190083,2.1,0.984266028228684,121
"TALL",2019-03-22,2.53057851239669,2.9,1.05410649171124,121
"TALL",2019-03-30,2.24380165289256,2,0.942946849154595,121
"TALL",2019-04-07,4.65371900826446,5.4,1.81732593491619,121
"TALL",2019-04-15,5.24628099173554,5.6,0.942252737000894,121
"TALL",2019-04-23,5.80330578512397,6.2,0.945686160440971,121
"TALL",2019-05-01,4.59834710743802,4.8,1.31034241524079,121
"TALL",2019-05-09,5.86363636363636,6.2,0.616306200953173,121
"TALL",2019-05-17,6.11570247933884,6.3,0.795718570901255,121
"TALL",2019-05-25,5.78512396694215,6.2,0.913113826148817,121
"TALL",2019-06-02,5.90413223140496,6.2,0.661991527414925,121
"TALL",2019-06-10,6.03801652892562,6.5,0.91544672140137,121
"TALL",2019-06-18,4.2396694214876,4.8,2.28642659109665,121
"TALL",2019-06-26,4.82314049586777,5.1,1.52680277762489,121
"TALL",2019-07-04,5.76115702479339,6,0.986945785477133,121
"TALL",2019-07-12,4.11157024793388,4.7,2.07276747701572,121
"TALL",2019-07-20,6.14710743801653,6.2,0.534333600566364,121
"TALL",2019-07-28,6.0404958677686,6.3,0.684784456647576,121
"TALL",2019-08-05,5.37520661157025,5.9,1.30072293947991,121
"TALL",2019-08-13,5.73801652892562,6.1,0.795535060860206,121
"TALL",2019-08-21,4.34462809917355,4.8,2.03555686128813,121
"TALL",2019-08-29,5.57520661157025,5.6,0.65297792098145,121
"TALL",2019-09-06,5.40413223140496,5.4,0.896325526265883,121
"TALL",2019-09-14,4.93553719008264,5.1,0.67919799569446,121
"TALL",2019-09-22,4.8702479338843,5.1,0.901817112658213,121
"TALL",2019-09-30,4.61157024793388,4.9,0.679729122842895,121
"TALL",2019-10-08,4.48925619834711,4.9,0.767007350344241,121
"TALL",2019-10-16,3.44545454545455,3.9,0.893867999203462,121
"TALL",2019-10-24,2.5396694214876,2.4,1.52487591510714,121
"TALL",2019-11-01,3.40743801652893,3.9,0.903711355951685,121
"TALL",2019-11-09,2.32892561983471,2.6,0.634749033940308,121
"TALL",2019-11-17,2.13305785123967,2.5,0.573060268754818,121
"TALL",2019-11-25,2.15867768595041,2.2,0.921924565016719,121
"TALL",2019-12-03,2.08677685950413,1.8,1.2177124830846,121
"TALL",2019-12-11,2.2396694214876,2.7,0.869240984886908,121
"TALL",2019-12-19,1.83553719008264,2.2,0.657756224363332,121
"TALL",2019-12-27,1.68595041322314,1.9,0.523657933057444,121
"TALL",2020-01-01,1.77355371900826,2.1,0.581631125233356,121
"TALL",2020-01-09,0.47603305785124,0.5,0.171767669342647,121
"TALL",2020-01-17,1.75206611570248,2.1,0.641365622916409,121
"TALL",2020-01-25,1.79586776859504,2,0.665131151755661,121
"TALL",2020-02-02,1.90578512396694,2.2,0.641521306564996,121
"TALL",2020-02-10,1.84876033057851,2.2,0.612932255973874,121
"TALL",2020-02-18,2.23719008264463,2.1,1.03892029140874,121
"TALL",2020-02-26,2.51487603305785,3.2,1.05250979069277,121
"TALL",2020-03-05,2.56363636363636,3,1.03384395985726,121
"TALL",2020-03-13,0.893388429752066,0.7,0.716907192644218,121
"TALL",2020-03-21,2.37933884297521,2.7,0.71959680323682,121
"TALL",2020-03-29,5.01818181818182,5.7,1.41880231181092,121
"TALL",2020-04-06,4.44876033057851,5.2,1.61648361691251,121
"TALL",2020-04-14,5.86198347107438,6.2,0.772469654026088,121
"TALL",2020-04-22,5.30909090909091,5.4,0.828150549920323,121
"TALL",2020-04-30,6.01404958677686,6.2,0.728846781466444,121
"TALL",2020-05-08,6.00082644628099,6.2,0.644915481254275,121
"TALL",2020-05-16,5.96280991735537,6.2,0.859082090703498,121
"TALL",2020-05-24,5.36446280991736,6.1,1.47438458936445,121
"TALL",2020-06-01,5.93719008264463,6.2,0.906286583758596,121
"TALL",2020-06-09,5.70826446280992,6,0.759998550092861,121
"TALL",2020-06-17,5.84628099173554,6.2,0.888354407721945,121
"TALL",2020-06-25,5.21735537190083,5.9,1.66691719880095,121
"TALL",2020-07-03,4.82644628099174,5.1,1.61636261376387,121
"TALL",2020-07-11,5.80082644628099,6.3,0.958687980850965,121
"TALL",2020-07-19,5.21735537190083,6.2,1.83968646268644,121
"TALL",2020-07-27,5.1900826446281,5.7,1.4142374245907,121
"TALL",2020-08-04,5.93223140495868,6.2,0.89192814322241,121
"TALL",2020-08-12,5.70495867768595,6,0.995561084654396,121
"TALL",2020-08-20,5.52892561983471,6,1.20418977024173,121
"TALL",2020-08-28,3.63636363636364,3.6,1.55611696218504,121
"TALL",2020-09-05,5.3801652892562,5.6,0.765247218737268,121
"TALL",2020-09-13,4.33636363636364,4.9,1.77595044975923,121
"TALL",2020-09-21,4.79256198347107,5.1,1.18842790338442,121
"TALL",2020-09-29,4.49421487603306,4.6,0.568081203212645,121
"TALL",2020-10-07,3.70165289256198,3.9,0.933897163420968,121
"TALL",2020-10-15,3.64380165289256,4,0.929416713319298,121
"TALL",2020-10-23,3.13223140495868,3.4,1.0396485685103,121
"TALL",2020-10-31,3.54628099173554,3.9,0.917427683100422,121
"TALL",2020-11-08,2.03801652892562,2.1,0.621725582330756,121
"TALL",2020-11-16,2.02561983471074,2.3,0.578435955201587,121
"TALL",2020-11-24,1.87851239669421,2.2,0.587254432588671,121
"TALL",2020-12-02,1.80495867768595,2,0.537098879734049,121
"TALL",2020-12-10,1.66694214876033,1.9,0.546563267114318,121
"TALL",2020-12-18,1.83553719008264,2.2,0.611672502805795,121
"TALL",2020-12-26,1.96363636363636,2.4,0.730981075906438,121
"TALL",2021-01-01,1.31818181818182,1.4,0.615900424852373,121
"TALL",2021-01-09,1.90413223140496,2.3,0.69478973968327,121
"TALL",2021-01-17,1.67438016528926,1.9,0.537669186647303,121
"TALL",2021-01-25,1.60743801652893,2,0.588241063008497,121
"TALL",2021-02-02,1.85123966942149,2.2,0.618211897663918,121
"TALL",2021-02-10,0.561157024793388,0.3,0.707621827064246,121
"TALL",2021-02-18,2.6404958677686,3.3,1.04215949774148,121
"TALL",2021-02-26,2.55702479338843,3,1.11675321403022,121
"TALL",2021-03-06,1.87107438016529,1.9,0.732852647368365,121
"TALL",2021-03-14,2.18347107438017,2.7,1.05026560985289,121
"TALL",2021-03-22,1.19752066115702,1.3,0.428653475027198,121
"TALL",2021-03-30,2.61487603305785,2.9,0.949180449741143,121
"TALL",2021-04-07,3.89504132231405,4.5,1.42576594851501,121
"TALL",2021-04-15,4.85537190082645,5.4,1.17657344389142,121
"TALL",2021-04-23,5.60247933884298,5.9,1.05217733057989,121
"TALL",2021-05-01,5.81404958677686,6.2,0.715693810825548,121
"TALL",2021-05-09,4.90330578512397,4.9,1.02395750923378,121
"TALL",2021-05-17,5.95206611570248,6.2,0.875985081070992,121
"TALL",2021-05-25,5.31322314049587,5.9,1.43776111534336,121
"TALL",2021-06-02,1.05619834710744,0.3,1.57474297172499,121
"TALL",2021-06-10,5.87355371900826,6.2,0.78313138478816,121
"TALL",2021-06-18,6.00826446280992,6.4,0.851037286380519,121
"TALL",2021-06-26,4.82479338842975,5.4,1.7408944536136,121
"TALL",2021-07-04,5.63305785123967,6.6,1.58977925248298,121
"TALL",2021-07-12,3.40743801652893,3.4,1.81985188450673,121
"TALL",2021-07-20,5.5198347107438,6,1.09152949530393,121
"TALL",2021-07-28,5.07933884297521,5.9,1.55605898321004,121
"TALL",2021-08-05,4.04462809917355,4.9,2.42933291300387,121
"TALL",2021-08-13,4.26280991735537,4.5,2.01109970875824,121
"TALL",2021-08-21,5.10826446280992,5.6,1.42592582654566,121
"TALL",2021-08-29,5.24710743801653,5.6,0.93862260610653,121
"TALL",2021-09-06,5.02727272727273,5.1,0.691857403419712,121
"TALL",2021-09-14,0.213223140495868,0.2,0.159134193245999,121
"TALL",2021-09-22,4.30661157024793,4.3,0.634394138422648,121
"TALL",2021-09-30,4.12148760330579,4.5,1.57581759792445,121
"TALL",2021-10-08,4.04214876033058,4.1,0.846044922577568,121
"TALL",2021-10-16,3.75867768595041,4,0.78905739350692,121
"TALL",2021-10-24,3.47851239669422,3.8,0.812630154864463,121
"TALL",2021-11-01,2.25867768595041,2.5,0.567548738213674,121
"TALL",2021-11-09,2.26280991735537,2.5,0.66069814481917,121
"TALL",2021-11-17,1.95454545454545,2.3,0.617251974480439,121
"TALL",2021-11-25,1.99173553719008,2.3,0.639868056302691,121
"TALL",2021-12-03,1.16859504132231,1.1,0.757521513209497,121
"TALL",2021-12-11,1.65950413223141,1.9,0.558208221663549,121
"TALL",2021-12-19,1.95206611570248,2.4,0.735311631617702,121
"TALL",2021-12-27,0.0652892561983471,0.1,0.0478029702732178,121
"TALL",2022-01-01,1.96859504132231,2.3,0.739710873455663,121
"TALL",2022-01-09,1.77355371900826,2,0.601355218796307,121
"TALL",2022-01-17,1.85537190082645,2.2,0.644586484140949,121
"TALL",2022-01-25,1.69421487603306,2,0.586983463801886,121
"TALL",2022-02-02,1.84132231404959,2.2,0.617882057446727,121
"TALL",2022-02-10,1.7396694214876,1.9,0.575540230108921,121
"TALL",2022-02-18,1.77685950413223,2,0.599132752481801,121
"TALL",2022-02-26,2.08595041322314,2.1,0.876765436621446,121
"TALL",2022-03-06,1.84380165289256,1.8,0.734494447673985,121
"TALL",2022-03-14,2.13140495867769,1.8,0.996998249568109,121
"TALL",2022-03-22,1.59338842975207,1.5,0.525632244252906,121
"TALL",2022-03-30,1.59917355371901,1.6,0.354846414609803,121
"TALL",2022-04-07,2.5801652892562,2.7,0.766661576219775,121
"TALL",2022-04-15,4.49338842975207,5.5,1.69143605343655,121
"TALL",2022-04-23,5.32066115702479,6.2,1.62167184079537,121
"TALL",2022-05-01,6.09173553719008,6.3,0.635686869569642,121
"TALL",2022-05-09,6.21652892561984,6.5,0.687064663070129,121
"TALL",2022-05-17,5.76198347107438,6.2,0.715920875323885,121
"TALL",2022-05-25,6.13719008264463,6.5,0.974947197835602,121
"TALL",2022-06-02,4.79173553719008,5.2,1.6843191887159,121
"TALL",2022-06-10,5.33140495867769,6.5,1.73229294375265,121
"TALL",2022-06-18,5.72809917355372,5.7,0.87647239360365,121
"TALL",2022-06-26,5.93388429752066,6.2,0.815429714834277,121
"TALL",2022-07-04,5.41570247933884,6.2,1.62665342879498,121
"TALL",2022-07-12,5.38512396694215,6,1.55272132920586,121
"TALL",2022-07-20,5.58842975206612,6.2,1.29249049529997,121
"TALL",2022-07-28,3.85619834710744,3.8,2.29622489323903,121
"TALL",2022-08-05,5.08677685950413,6.2,1.95920656341457,121
"TALL",2022-08-13,5.27685950413223,6,1.49442075347934,121
"TALL",2022-08-21,5.09504132231405,5.9,1.9557543829969,121
"TALL",2022-08-29,4.07685950413223,4.5,1.78996090881796,121
"TALL",2022-09-06,4.28429752066116,4.4,0.607866249606333,121
"TALL",2022-09-14,4.86528925619835,5,0.403053086619627,121
"TALL",2022-09-22,4.64380165289256,4.8,0.50676959951959,121
"TALL",2022-09-30,4.65206611570248,4.9,0.666595726253142,121
"TALL",2022-10-08,3.78760330578512,4.2,1.05281925070529,121
"TALL",2022-10-24,3.67520661157025,4.3,1.28603272325756,121
"TALL",2022-11-01,3.18181818181818,3.9,1.17905329254732,121
"TALL",2022-11-09,1.91652892561983,2.1,0.530306060597403,121
"TALL",2022-11-17,2.09338842975207,2.5,0.618699649424781,121
"TALL",2022-11-25,1.81239669421488,2.1,0.630683524431216,121
"TALL",2022-12-03,1.82066115702479,2.1,0.559600654540346,121
"TALL",2022-12-11,1.81074380165289,2.2,0.636370129837,121
"TALL",2022-12-19,1.56859504132231,1.8,0.557529230601595,121
"TALL",2022-12-27,1.66115702479339,2,0.578989335081175,121
"TALL",2023-01-01,1.53305785123967,1.8,0.467865441794267,121
"TALL",2023-01-09,1.60330578512397,1.8,0.502980099721901,121
"TALL",2023-01-17,1.64545454545455,1.8,0.618600571181976,121
"TALL",2023-01-25,1.47190082644628,1.4,0.715334786480646,121
"TALL",2023-02-02,1.63636363636364,2,0.673671532227193,121
"TALL",2023-02-10,1.60247933884298,1.8,0.551280752720027,121
"TALL",2023-02-18,1.94297520661157,2.3,0.777691717657774,121
"TALL",2023-02-26,1.4702479338843,1.3,0.722223952812789,121
"TALL",2023-03-06,2.40909090909091,2.1,1.22290637417588,121
"TALL",2023-03-14,2.61487603305785,3.3,1.11143009654415,121
"TALL",2023-03-22,1.78595041322314,1.7,0.70714281739075,121
"TALL",2023-03-30,1.73884297520661,1.8,0.581000846360033,121
"TALL",2023-04-07,3.63305785123967,3.3,1.57519249774708,121
"TALL",2023-04-15,5.28760330578512,6.1,1.46983957446234,121
"TALL",2023-04-23,4.10661157024793,4.2,1.22581507150617,121
"TALL",2023-05-01,5.93057851239669,6.2,0.772964313019108,121
"TALL",2023-05-09,5.9603305785124,6.2,0.862986996700315,121
"TALL",2023-05-17,0.263636363636364,0.2,0.232020114070598,121
"TALL",2023-05-25,6.0396694214876,6.5,0.73149155142569,121
"TALL",2023-06-02,6.10247933884298,6.5,0.994439776114954,121
"TALL",2023-06-10,5.86611570247934,6.2,1.314252241074,121
"TALL",2023-06-18,5.75206611570248,6.2,1.04571340668733,121
"TALL",2023-06-26,6.22644628099174,6.3,0.478150707594952,121
"TALL",2023-07-04,5.38760330578512,6.1,1.51748532381337,121
"TALL",2023-07-12,5.61157024793388,6.2,1.26400092844406,121
"TALL",2023-07-20,6.03553719008265,6.5,0.777909538885278,121
"TALL",2023-07-28,5.96115702479339,6.2,0.586141607012396,121
"TALL",2023-08-05,5.5396694214876,5.9,0.927404922246568,121
"TALL",2023-08-13,5.84628099173554,6.2,0.76605497216954,121
"TALL",2023-08-21,5.86528925619835,6.2,0.55688280391863,121
"TALL",2023-08-29,3.27520661157025,2.9,1.86347708114587,121
"TALL",2023-09-06,5.29917355371901,5.5,0.6492939585643,121
"TALL",2023-09-14,4.97851239669422,5.1,0.859574178646056,121
"TALL",2023-09-22,5.25206611570248,5.6,0.661954073627685,121
"TALL",2023-09-30,4.94462809917355,5.5,1.10362662868254,121
"TALL",2023-10-08,4.12066115702479,4.9,1.1683262497673,121
"TALL",2023-10-16,4.31074380165289,4.9,1.20276082776894,121
"TALL",2023-10-24,3.26611570247934,3.5,1.00204405417196,121
"TALL",2023-11-01,2.7,3.1,0.849313448223525,121
"TALL",2023-11-09,0.909917355371901,0.6,0.889607119152202,121
"TALL",2023-11-17,2.0603305785124,2.3,0.699461619014102,121
"TALL",2023-11-25,2.02727272727273,2.3,0.634560215162176,121
"TALL",2023-12-03,1.91404958677686,2.2,0.660972236573263,121
"TALL",2023-12-11,2.00909090909091,2.4,0.734960316389032,121
"TALL",2023-12-19,2.12561983471074,2.3,1.23501207319469,121
"TALL",2023-12-27,1.68842975206612,1.9,0.54546464637112,121
"TALL",2024-01-01,1.88099173553719,2.3,0.681336193273528,121
"TALL",2024-01-09,1.91900826446281,2.3,0.722301189438632,121
"TALL",2024-01-17,1.80661157024793,2.1,0.638714273259189,121
"TALL",2024-01-25,1.48099173553719,1.6,0.458132813637191,121
"TALL",2024-02-02,1.83801652892562,2.2,0.671100613215225,121
"TALL",2024-02-10,2.02727272727273,2.4,0.74375175069822,121
"TALL",2024-02-18,2.0297520661157,2.5,0.776170581347852,121
"TALL",2024-02-26,0.675206611570248,0.6,0.57897625048234,121
"TALL",2024-03-05,1.81735537190083,1.8,0.692661255106036,121
"TALL",2024-03-13,1.3603305785124,1.3,0.605320760539812,121
"TALL",2024-03-21,1.40413223140496,1.5,0.6202683148196,121
"TALL",2024-03-29,2.78099173553719,2.8,1.13763746785365,121
"TALL",2024-04-06,3.69421487603306,4.2,1.37418445636319,121
"TALL",2024-04-14,2.88842975206612,1.7,2.05487996740461,121
"TALL",2024-04-22,5.75702479338843,6.5,1.26674296565911,121
"TALL",2024-04-30,1.84214876033058,1,1.93264723743176,121
"TALL",2024-05-08,4.17768595041322,4.9,2.00472307328243,121
"TALL",2024-05-16,5.23719008264463,6.5,1.82556531113903,121
"TALL",2024-05-24,5.93884297520661,6.5,1.02651285921694,121
"TALL",2024-06-01,5.82892561983471,6.5,1.33949231779114,121
"TALL",2024-06-09,6.21322314049587,6.6,0.676380335408062,121
"TALL",2024-06-17,4.84710743801653,5.2,1.32495750750513,121
"TALL",2024-06-25,5.80082644628099,6.6,1.50130475852221,121
"TALL",2024-07-03,4.85206611570248,5.3,1.10703050044957,121
"TALL",2024-07-11,6,6.5,0.84803694888057,121
"TALL",2024-07-19,0.0917355371900826,0.1,0.0355592858465599,121
"TALL",2024-07-27,3.87768595041322,4.4,1.31627552861004,121
"TALL",2024-08-04,5.58595041322314,5.9,0.689118493091472,121
"TALL",2024-08-12,5.41404958677686,6.5,1.93603141267232,121
"TALL",2024-08-20,5.80330578512397,6,0.513960744982455,121
"TALL",2024-08-28,5.09834710743802,6,1.80383773619259,121
"TALL",2024-09-05,5.48842975206612,6,0.936855563631576,121
"TALL",2024-09-13,5.38842975206612,5.6,0.415970768733539,121
"TALL",2024-09-21,5.19256198347107,5.6,0.615922788621025,121
"TALL",2024-09-29,5.12148760330579,5.5,0.90904772624711,121
"TALL",2024-10-07,4.9504132231405,5.1,0.725272818432502,121
"TALL",2024-10-15,4.71157024793389,5,0.745787065527043,121
"TALL",2024-10-23,3.6198347107438,4.2,1.3386323763896,121
"TALL",2024-10-31,2.63388429752066,3,0.850054284443869,121
"TALL",2024-11-08,2.29834710743802,2.6,0.688232454804138,121
"TALL",2024-11-16,2.71570247933884,3.1,0.815373969871372,121
"TALL",2024-11-24,2.60165289256198,3,0.844490326673864,121
"TALL",2024-12-02,2.5297520661157,3.1,0.878886096914647,121
"TALL",2024-12-10,1.99090909090909,2.5,0.747774475805819,121
"TALL",2024-12-18,2.09752066115702,2.5,0.736937673746041,121
"TALL",2024-12-26,2.19256198347107,2.6,0.822816837582561,121
"TALL",2025-01-01,2.13471074380165,2.6,0.817589010832221,121
"TALL",2025-01-09,1.78760330578512,2,0.57872996695838,121
"TALL",2025-01-17,1.18429752066116,1.3,0.362631186483552,121
"TALL",2025-01-25,1.73636363636364,1,1.55381251550286,121
"TALL",2025-02-02,2.0595041322314,2.5,0.767851820817521,121
"TALL",2025-02-10,1.91570247933884,2.2,0.653198319101584,121
"TALL",2025-02-18,1.40743801652893,1.5,0.454086131560999,121
"TALL",2025-02-26,2.00909090909091,2.4,0.750777374903284,121
"TALL",2025-03-06,2.29834710743802,2.8,0.913781836752659,121
"TALL",2025-03-14,2.25289256198347,2.8,0.858008778137428,121
"TALL",2025-03-22,2.18347107438017,2.8,0.942368214255802,121
"TALL",2025-03-30,1.47438016528926,1.7,0.476712513929139,121
"TALL",2025-04-07,3.58347107438017,3.4,1.45243170277975,121
"TALL",2025-04-15,4.05702479338843,4.3,0.866585872478986,121
"TALL",2025-04-23,5.05785123966942,5.7,1.13451546677541,121
"TALL",2025-05-01,5.56776859504132,6.5,1.70118658961096,121
"TALL",2025-05-09,2.93140495867769,1.4,2.31865740813699,121
"TALL",2025-05-17,6.1099173553719,6.2,0.6952703261655,121
"TALL",2025-05-25,2.25206611570248,1.8,1.38961020754945,121
"TALL",2025-06-02,5.66942148760331,6,0.677967916547508,121
"TALL",2025-06-10,2.81239669421488,2.2,2.13063254488481,121
"TALL",2025-06-18,5.65371900826446,6.1,0.959256771526273,121
"TALL",2025-06-26,5.56942148760331,6,0.877291568332768,121
"TALL",2025-07-04,5.84545454545455,6,0.497828618435434,121
"TALL",2025-07-12,5.13305785123967,6,1.61148939544303,121
"TALL",2025-07-20,4.28099173553719,5.3,2.48680900116283,121
"TALL",2025-07-28,5.45206611570248,5.8,1.05822958863328,121
"TALL",2025-08-05,4.03636363636364,4.2,2.0660751841757,121
"TALL",2025-08-13,5.8504132231405,6,1.07982436588411,121
"TALL",2025-08-21,5.90165289256198,6.4,1.08735025567312,121
"TALL",2025-08-29,5.76611570247934,6,0.790838554848403,121
"TALL",2025-09-06,5.39586776859504,5.9,1.39531338739217,121
"TALL",2025-09-14,5.60495867768595,5.9,0.614254458628428,121
"TALL",2025-09-22,4.45619834710744,5,0.929147688474359,121
"TALL",2025-09-30,3.28760330578512,3.3,1.35613238340595,121
"TALL",2025-10-08,4.12148760330579,4.7,1.10929456649787,121
"TALL",2025-10-16,3.94876033057851,4.8,1.29293694757835,121
"TALL",2025-10-24,2.84545454545455,3.1,0.808805703903395,121
"TALL",2025-11-01,3.15454545454545,3.4,1.14760620423558,121
"TALL",2025-11-09,2.3900826446281,2.8,0.739414741386466,121
"TALL",2025-11-17,1.90743801652893,2.2,0.681317998350281,121
"TALL",2025-11-25,1.90247933884298,2.3,0.721741275194622,121
"TALL",2025-12-03,1.30330578512397,1.1,0.935764739335117,121
"TALL",2025-12-11,1.67190082644628,1.9,0.544858259931863,121
"TALL",2025-12-19,1.80165289256198,1.9,0.512995040761341,121
"TALL",2025-12-27,1.60661157024793,1.8,0.513766408852324,121
"TREE",2015-12-27,0.15,0,0.227636073191798,12
"TREE",2016-01-01,0.391666666666667,0.35,0.124011240937215,12
"TREE",2016-01-09,0.35,0.3,0.0904534033733291,12
"TREE",2016-01-17,0.341666666666667,0.3,0.0996204919895622,12
"TREE",2016-01-25,0,0,0,12
"TREE",2016-02-02,0.208333333333333,0.2,0.090033663737852,12
"TREE",2016-02-10,0.275,0.3,0.0753778361444409,12
"TREE",2016-02-26,0.233333333333333,0.2,0.0778498944161523,12
"TREE",2016-03-05,0.791666666666667,0.85,0.150504203102489,12
"TREE",2016-03-13,0.925,0.9,0.113818036595899,12
"TREE",2016-03-21,0.983333333333333,1,0.0834847109936722,12
"TREE",2016-03-29,0.583333333333333,0.5,0.111464085804543,12
"TREE",2016-04-06,0.533333333333333,0.5,0.065133894727893,12
"TREE",2016-04-14,1,1,0.104446593573419,12
"TREE",2016-04-22,1.175,1.2,0.0965307299163423,12
"TREE",2016-04-30,1.25833333333333,1.2,0.0996204919895622,12
"TREE",2016-05-08,1.24166666666667,1.2,0.144337567297406,12
"TREE",2016-05-16,1.9,1.9,0.21320071635561,12
"TREE",2016-05-24,2.49166666666667,2.4,1.33720083031909,12
"TREE",2016-06-01,4.38333333333333,4.55,0.695221787153807,12
"TREE",2016-06-09,4.24166666666667,4.7,1.6472888653969,12
"TREE",2016-06-17,5.49166666666667,5.4,0.574390322362975,12
"TREE",2016-06-25,3.85,4.6,1.39120614772022,12
"TREE",2016-07-03,5.45833333333333,5.6,0.867030809280976,12
"TREE",2016-07-11,3.26666666666667,2.95,1.92511314110641,12
"TREE",2016-07-19,5.775,5.9,0.778255625216945,12
"TREE",2016-07-27,5.375,5.3,0.542929762743513,12
"TREE",2016-08-04,3.51666666666667,3.7,1.32722083750789,12
"TREE",2016-08-12,3.25833333333333,4.4,1.93224237766917,12
"TREE",2016-08-20,4.59166666666667,4.6,0.197522534195852,12
"TREE",2016-08-28,4.36666666666667,4.5,0.567824129836204,12
"TREE",2016-09-05,4.39166666666667,4.4,0.0668557923421522,12
"TREE",2016-09-13,1.95833333333333,1.95,0.556708399814699,12
"TREE",2016-09-21,1.4,1.4,0.120604537831105,12
"TREE",2016-09-29,1.88333333333333,1.9,0.269117525301201,12
"TREE",2016-10-07,1.025,1,0.0753778361444409,12
"TREE",2016-10-15,0.766666666666667,0.7,0.0984731927834662,12
"TREE",2016-10-23,0.833333333333333,0.85,0.0778498944161523,12
"TREE",2016-10-31,0.7,0.7,0.0603022689155527,12
